variant,decay_ratio_threshold,recovery_ratio_threshold,derisk_scale,annual,vol,sharpe,max_dd,calmar,total_return,monthly_win_rate,rebalanced_days,signal_days,volreg_days,overlay_days,overlay_ratio,overlay_asset_days,avg_removed_weight,trigger_count,recovery_count
asset_decay60_rec80_x0p50,0.6,0.8,0.5,12.232100048384066,13.028447799292078,0.9526391062615011,-21.528236840429603,0.5681886602720955,721.3445792588828,60.0,907,953,164,3205,0.6981049880200392,4887,0.24192511300062733,219,99
asset_decay30_rec70_x0p00,0.3,0.7,0.0,13.355057821336924,14.38015168517798,0.9453446244854294,-23.606692126786722,0.5657318589834457,884.975373098606,60.0,907,953,164,1711,0.37268568939228924,2013,0.17963657614282677,113,33
asset_decay30_rec80_x0p00,0.3,0.8,0.0,13.085004519511445,14.144017344851651,0.9418546448326046,-23.23585862761018,0.5631384115912589,843.0241403131251,59.54545454545455,907,953,164,1972,0.42953604879111307,2304,0.20445306640670266,106,24
asset_decay60_rec70_x0p50,0.6,0.7,0.5,12.547066577952304,13.376182117486424,0.9523023042952341,-22.52291781740059,0.5570799786987982,764.4394788655986,59.09090909090909,907,953,164,3005,0.654541494227837,4362,0.2116243333294654,263,150
asset_decay70_rec80_x0p50,0.7,0.8,0.5,11.392508137807678,12.541969749151905,0.9246385394459103,-21.40767728939365,0.5321692766478712,616.1721911358835,59.54545454545455,907,953,164,3419,0.7447179263776955,5603,0.2823015825636234,305,175
asset_decay40_rec60_x0p00,0.4,0.6,0.0,14.085019792247412,14.064237950685316,1.0091195835264457,-27.0174006975477,0.5213314171087478,1007.3758490921522,59.54545454545455,907,953,164,2029,0.4419516445218907,2446,0.21553817070490056,152,64
asset_decay40_rec90_x0p00,0.4,0.9,0.0,11.99712524998169,13.51663991809218,0.9074655145408039,-24.545417850408544,0.4887725001504509,690.5257366815559,56.81818181818182,907,953,164,2462,0.5362666085820083,3160,0.29927279783221566,124,32
asset_decay40_rec70_x0p00,0.4,0.7,0.0,12.784407151543942,13.870674548308903,0.9384090048069172,-27.18162672331307,0.4703326729367173,798.3160011031696,58.63636363636363,907,953,164,2200,0.4791984317142235,2733,0.24954784376597397,143,53
asset_decay40_rec80_x0p00,0.4,0.8,0.0,11.99206865520237,13.54057605285674,0.9057756778357691,-26.831524474562386,0.4469395194660462,689.8746959962144,57.72727272727273,907,953,164,2444,0.5323458941407101,3125,0.29479710615356713,129,37
asset_decay50_rec60_x0p00,0.5,0.6,0.0,11.182396083732083,13.306190711709561,0.8647048193667615,-27.961325799355407,0.399923671859289,591.9187930406079,58.18181818181818,907,953,164,2455,0.5347418862992812,3226,0.29806481178907074,215,117
asset_decay50_rec70_x0p00,0.5,0.7,0.0,10.396334602640355,13.009612254247866,0.8267684623833118,-28.368982873817128,0.3664683590836649,507.8926394070236,56.81818181818182,907,953,164,2682,0.5841864517534306,3637,0.3455626287080062,180,81
asset_decay50_rec90_x0p00,0.5,0.9,0.0,8.894404661760769,12.477901143215226,0.7465557230228015,-24.862128004206596,0.35774912993191343,373.4446796833752,56.36363636363636,907,953,164,2886,0.6286212154214768,4207,0.41822743618486397,150,45
asset_decay50_rec80_x0p00,0.5,0.8,0.0,8.836704660194727,12.497911575779632,0.7413284319330012,-27.138639012562077,0.3256134051565499,368.887815745173,56.36363636363636,907,953,164,2872,0.6255717708560227,4145,0.409438756411677,158,55
asset_decay60_rec90_x0p00,0.6,0.9,0.0,6.811979007010782,11.560881798825944,0.6289054186773764,-22.74333137796538,0.2995154444968643,232.85159033256014,53.18181818181819,907,953,164,3286,0.715748203005881,5100,0.5084798382592531,198,77
asset_decay60_rec70_x0p00,0.6,0.7,0.0,6.9162061806347985,12.219742821467783,0.6094238138633604,-26.965145334228723,0.2564868868648588,238.8285478541992,55.00000000000001,907,953,164,3005,0.654541494227837,4362,0.4232486666589308,263,150
asset_decay60_rec80_x0p00,0.6,0.8,0.0,6.289131193563846,11.681102274558096,0.5815637390911415,-25.084037228628535,0.25072244695865903,204.34258031732844,54.090909090909086,907,953,164,3205,0.6981049880200392,4887,0.48385022600125466,219,99
asset_decay70_rec90_x0p00,0.7,0.9,0.0,5.633920628209155,10.762407218007022,0.5640501596299824,-22.615225197577928,0.24912069541596,171.8686192841822,53.63636363636364,907,953,164,3476,0.7571335221084731,5909,0.5989633047871734,252,118
asset_decay70_rec80_x0p00,0.7,0.8,0.0,4.656428885171993,10.990896568427694,0.469866939473324,-25.139796904487888,0.18522142015955345,129.44780971508845,54.54545454545454,907,953,164,3419,0.7447179263776955,5603,0.5646031651272468,305,175
