trade_id,strategy,symbol,allocation,entry_date,exit_date,entry_price,exit_price,side,holding_days,is_open_trade,profit_pct,mfe_pct,mae_pct,profit_capture,giveback_pct,max_high,min_low,best_date,worst_date,bar_count,holding_calendar_days,had_profit_then_loss,deep_mae_profit,allocation_trade,holding_days_trade,is_open_trade_trade
1,Sub-B,SUBB_T0001,BIL:100.0%(BIL),2008-12-15,2008-12-17,1.0,0.999781406051363,long,3,False,-0.00021859394863699144,0.0004353380190065259,-0.00021859394863710246,-0.5021246458920341,0.0006539319676435174,1.0004353380190065,0.9997814060513629,2008-12-16,2008-12-15,4,2,True,False,BIL:100.0%(BIL),3,False
2,Sub-B,SUBB_T0002,BIL:44.4%(BIL); GLDM:18.1%(黄金); VGLT:37.4%(长期国债),2008-12-18,2008-12-18,1.0,0.9993459250555317,long,1,False,-0.0006540749444683414,0.0,-0.0006540749444683414,,0.0006540749444683414,1.0,0.9993459250555317,2008-12-18,2008-12-18,2,0,False,False,BIL:44.4%(BIL); GLDM:18.1%(黄金); VGLT:37.4%(长期国债),1,False
3,Sub-B,SUBB_T0003,BIL:44.4%(BIL); GLDM:18.1%(黄金); VGLT:37.4%(长期国债),2008-12-19,2008-12-23,1.0,0.9996838577837476,long,3,False,-0.0003161422162524241,0.002947645662133347,-0.0003161422162524241,-0.10725244906934216,0.003263787878385771,1.0029476456621333,0.9996838577837476,2008-12-19,2008-12-23,4,4,True,False,BIL:44.4%(BIL); GLDM:18.1%(黄金); VGLT:37.4%(长期国债),3,False
4,Sub-B,SUBB_T0004,BIL:44.4%(BIL); GLDM:17.3%(黄金); VGLT:38.2%(长期国债),2008-12-24,2008-12-24,1.0,1.0015010860759894,long,1,False,0.0015010860759894218,0.0015010860759894218,0.0,1.0,0.0,1.0015010860759894,1.0,2008-12-24,2008-12-24,2,0,False,False,BIL:44.4%(BIL); GLDM:17.3%(黄金); VGLT:38.2%(长期国债),1,False
5,Sub-B,SUBB_T0005,BIL:44.4%(BIL); GLDM:17.3%(黄金); VGLT:38.2%(长期国债),2008-12-26,2008-12-30,1.0,1.0094602348672317,long,3,False,0.009460234867231687,0.009460234867231687,0.0,1.0,0.0,1.0094602348672317,1.0,2008-12-30,2008-12-26,4,4,False,False,BIL:44.4%(BIL); GLDM:17.3%(黄金); VGLT:38.2%(长期国债),3,False
6,Sub-B,SUBB_T0006,BIL:44.4%(BIL); GLDM:19.7%(黄金); VGLT:35.9%(长期国债),2008-12-31,2008-12-31,1.0,0.9922809579077129,long,1,False,-0.007719042092287132,0.0,-0.007719042092287132,,0.007719042092287132,1.0,0.9922809579077129,2008-12-31,2008-12-31,2,0,False,False,BIL:44.4%(BIL); GLDM:19.7%(黄金); VGLT:35.9%(长期国债),1,False
7,Sub-B,SUBB_T0007,BIL:44.4%(BIL); GLDM:19.7%(黄金); VGLT:35.9%(长期国债),2009-01-02,2009-01-07,1.0,0.9723167386894861,long,4,False,-0.027683261310513907,0.0,-0.027683261310513907,,0.027683261310513907,1.0,0.9723167386894861,2009-01-02,2009-01-07,5,5,False,False,BIL:44.4%(BIL); GLDM:19.7%(黄金); VGLT:35.9%(长期国债),4,False
8,Sub-B,SUBB_T0008,BIL:55.6%(BIL); GLDM:9.9%(黄金); VGLT:34.5%(长期国债),2009-01-08,2009-01-08,1.0,1.0032939676141208,long,1,False,0.0032939676141208185,0.0032939676141208185,0.0,1.0,0.0,1.0032939676141208,1.0,2009-01-08,2009-01-08,2,0,False,False,BIL:55.6%(BIL); GLDM:9.9%(黄金); VGLT:34.5%(长期国债),1,False
9,Sub-B,SUBB_T0009,BIL:55.6%(BIL); GLDM:9.9%(黄金); VGLT:34.5%(长期国债),2009-01-09,2009-01-14,1.0,1.0040058747896201,long,4,False,0.004005874789620112,0.004005874789620112,-0.0017062549750497258,1.0,0.0,1.0040058747896201,0.9982937450249503,2009-01-14,2009-01-12,5,5,False,False,BIL:55.6%(BIL); GLDM:9.9%(黄金); VGLT:34.5%(长期国债),4,False
10,Sub-B,SUBB_T0010,BIL:55.6%(BIL); GLDM:10.1%(黄金); VGLT:34.3%(长期国债),2009-01-15,2009-01-15,1.0,1.0014326780143403,long,1,False,0.0014326780143403273,0.0014326780143403273,0.0,1.0,0.0,1.0014326780143403,1.0,2009-01-15,2009-01-15,2,0,False,False,BIL:55.6%(BIL); GLDM:10.1%(黄金); VGLT:34.3%(长期国债),1,False
11,Sub-B,SUBB_T0011,BIL:55.6%(BIL); GLDM:10.1%(黄金); VGLT:34.3%(长期国债),2009-01-16,2009-01-21,1.0,0.9880867681095676,long,3,False,-0.011913231890432363,0.0,-0.011913231890432363,,0.011913231890432363,1.0,0.9880867681095676,2009-01-16,2009-01-21,4,5,False,False,BIL:55.6%(BIL); GLDM:10.1%(黄金); VGLT:34.3%(长期国债),3,False
12,Sub-B,SUBB_T0012,BIL:55.6%(BIL); GLDM:9.7%(黄金); VGLT:34.8%(长期国债),2009-01-22,2009-01-22,1.0,0.9940384285075364,long,1,False,-0.005961571492463569,0.0,-0.005961571492463569,,0.005961571492463569,1.0,0.9940384285075364,2009-01-22,2009-01-22,2,0,False,False,BIL:55.6%(BIL); GLDM:9.7%(黄金); VGLT:34.8%(长期国债),1,False
13,Sub-B,SUBB_T0013,BIL:55.6%(BIL); GLDM:9.7%(黄金); VGLT:34.8%(长期国债),2009-01-23,2009-01-28,1.0,0.9963014946406586,long,4,False,-0.003698505359341353,0.006348589340381183,-0.003698505359341353,-0.5825712077195541,0.010047094699722536,1.0063485893403812,0.9963014946406586,2009-01-27,2009-01-28,5,5,True,False,BIL:55.6%(BIL); GLDM:9.7%(黄金); VGLT:34.8%(长期国债),4,False
14,Sub-B,SUBB_T0014,BIL:55.6%(BIL); GLDM:9.6%(黄金); VGLT:34.8%(长期国债),2009-01-29,2009-01-29,1.0,0.9942960222532307,long,1,False,-0.00570397774676934,0.0,-0.00570397774676934,,0.00570397774676934,1.0,0.9942960222532307,2009-01-29,2009-01-29,2,0,False,False,BIL:55.6%(BIL); GLDM:9.6%(黄金); VGLT:34.8%(长期国债),1,False
15,Sub-B,SUBB_T0015,BIL:55.6%(BIL); GLDM:9.6%(黄金); VGLT:34.8%(长期国债),2009-01-30,2009-02-04,1.0,0.9962370495961395,long,4,False,-0.0037629504038605432,0.005541986374928198,-0.0037629504038605432,-0.6789894722376136,0.009304936778788742,1.0055419863749282,0.9962370495961395,2009-02-02,2009-02-04,5,5,True,False,BIL:55.6%(BIL); GLDM:9.6%(黄金); VGLT:34.8%(长期国债),4,False
16,Sub-B,SUBB_T0016,BIL:55.6%(BIL); GLDM:9.7%(黄金); VGLT:34.8%(长期国债),2009-02-05,2009-02-05,1.0,1.0010797028965297,long,1,False,0.0010797028965296995,0.0010797028965296995,0.0,1.0,0.0,1.0010797028965297,1.0,2009-02-05,2009-02-05,2,0,False,False,BIL:55.6%(BIL); GLDM:9.7%(黄金); VGLT:34.8%(长期国债),1,False
17,Sub-B,SUBB_T0017,BIL:55.6%(BIL); GLDM:9.7%(黄金); VGLT:34.8%(长期国债),2009-02-06,2009-02-11,1.0,1.0141353357551288,long,4,False,0.01413533575512882,0.01413533575512882,-0.002495294564957784,1.0,0.0,1.0141353357551288,0.9975047054350422,2009-02-11,2009-02-06,5,5,False,False,BIL:55.6%(BIL); GLDM:9.7%(黄金); VGLT:34.8%(长期国债),4,False
18,Sub-B,SUBB_T0018,BIL:1.6%(BIL); GLDM:63.4%(黄金); VGLT:35.0%(长期国债),2009-02-12,2009-02-12,1.0,0.9976506501998645,long,1,False,-0.0023493498001354585,0.0,-0.0023493498001354585,,0.0023493498001354585,1.0,0.9976506501998645,2009-02-12,2009-02-12,2,0,False,False,BIL:1.6%(BIL); GLDM:63.4%(黄金); VGLT:35.0%(长期国债),1,False
19,Sub-B,SUBB_T0019,BIL:1.6%(BIL); GLDM:63.4%(黄金); VGLT:35.0%(长期国债),2009-02-13,2009-02-18,1.0,1.0271168306669183,long,3,False,0.02711683066691828,0.02711683066691828,-0.010191935421133835,1.0,0.0,1.0271168306669183,0.9898080645788662,2009-02-18,2009-02-13,4,5,False,False,BIL:1.6%(BIL); GLDM:63.4%(黄金); VGLT:35.0%(长期国债),3,False
20,Sub-B,SUBB_T0020,BIL:0.6%(BIL); GLDM:65.5%(黄金); VGLT:33.9%(长期国债),2009-02-19,2009-02-19,1.0,0.9865964914009796,long,1,False,-0.013403508599020397,0.0,-0.013403508599020397,,0.013403508599020397,1.0,0.9865964914009796,2009-02-19,2009-02-19,2,0,False,False,BIL:0.6%(BIL); GLDM:65.5%(黄金); VGLT:33.9%(长期国债),1,False
21,Sub-B,SUBB_T0021,BIL:0.6%(BIL); GLDM:65.5%(黄金); VGLT:33.9%(长期国债),2009-02-20,2009-02-25,1.0,0.9837968077285887,long,4,False,-0.016203192271411315,0.01949707120617794,-0.016203192271411315,-0.831057757345477,0.035700263477589256,1.019497071206178,0.9837968077285887,2009-02-23,2009-02-25,5,5,True,False,BIL:0.6%(BIL); GLDM:65.5%(黄金); VGLT:33.9%(长期国债),4,False
22,Sub-B,SUBB_T0022,BIL:28.8%(BIL); GLDM:36.3%(黄金); VGLT:34.8%(长期国债),2009-02-26,2009-02-26,1.0,0.9957999420740109,long,1,False,-0.004200057925989098,0.0,-0.004200057925989098,,0.004200057925989098,1.0,0.9957999420740109,2009-02-26,2009-02-26,2,0,False,False,BIL:28.8%(BIL); GLDM:36.3%(黄金); VGLT:34.8%(长期国债),1,False
23,Sub-B,SUBB_T0023,BIL:28.8%(BIL); GLDM:36.3%(黄金); VGLT:34.8%(长期国债),2009-02-27,2009-03-04,1.0,0.9875461019356561,long,4,False,-0.012453898064343938,4.188256791159972e-06,-0.012453898064343938,-2973.5278148727666,0.012458086321135098,1.0000041882567912,0.9875461019356561,2009-02-27,2009-03-04,5,5,True,False,BIL:28.8%(BIL); GLDM:36.3%(黄金); VGLT:34.8%(长期国债),4,False
24,Sub-B,SUBB_T0024,BIL:27.8%(BIL); GLDM:36.9%(黄金); VGLT:35.3%(长期国债),2009-03-05,2009-03-05,1.0,1.021994091663342,long,1,False,0.021994091663342097,0.021994091663342097,0.0,1.0,0.0,1.021994091663342,1.0,2009-03-05,2009-03-05,2,0,False,False,BIL:27.8%(BIL); GLDM:36.9%(黄金); VGLT:35.3%(长期国债),1,False
25,Sub-B,SUBB_T0025,BIL:27.8%(BIL); GLDM:36.9%(黄金); VGLT:35.3%(长期国债),2009-03-06,2009-03-11,1.0,0.9814875730400974,long,4,False,-0.018512426959902628,0.0,-0.02663193299563016,,0.018512426959902628,1.0,0.9733680670043698,2009-03-06,2009-03-10,5,5,False,False,BIL:27.8%(BIL); GLDM:36.9%(黄金); VGLT:35.3%(长期国债),4,False
26,Sub-B,SUBB_T0026,BIL:32.7%(BIL); GLDM:31.6%(黄金); VGLT:35.7%(长期国债),2009-03-12,2009-03-12,1.0,1.0093383353957273,long,1,False,0.00933833539572726,0.00933833539572726,0.0,1.0,0.0,1.0093383353957273,1.0,2009-03-12,2009-03-12,2,0,False,False,BIL:32.7%(BIL); GLDM:31.6%(黄金); VGLT:35.7%(长期国债),1,False
27,Sub-B,SUBB_T0027,BIL:32.7%(BIL); GLDM:31.6%(黄金); VGLT:35.7%(长期国债),2009-03-13,2009-03-18,1.0,1.0114866503544222,long,4,False,0.011486650354422201,0.011486650354422201,-0.012521410787836307,1.0,0.0,1.0114866503544222,0.9874785892121637,2009-03-18,2009-03-17,5,5,False,False,BIL:32.7%(BIL); GLDM:31.6%(黄金); VGLT:35.7%(长期国债),4,False
28,Sub-B,SUBB_T0028,BIL:35.6%(BIL); GLDM:28.3%(黄金); VGLT:36.2%(长期国债),2009-03-19,2009-03-19,1.0,1.0045100336547959,long,1,False,0.004510033654795853,0.004510033654795853,0.0,1.0,0.0,1.0045100336547959,1.0,2009-03-19,2009-03-19,2,0,False,False,BIL:35.6%(BIL); GLDM:28.3%(黄金); VGLT:36.2%(长期国债),1,False
29,Sub-B,SUBB_T0029,BIL:35.6%(BIL); GLDM:28.3%(黄金); VGLT:36.2%(长期国债),2009-03-20,2009-03-25,1.0,0.9863284757011,long,4,False,-0.01367152429889995,0.0,-0.01367152429889995,,0.01367152429889995,1.0,0.9863284757011,2009-03-20,2009-03-25,5,5,False,False,BIL:35.6%(BIL); GLDM:28.3%(黄金); VGLT:36.2%(长期国债),4,False
30,Sub-B,SUBB_T0030,BIL:34.7%(BIL); GLDM:30.2%(黄金); VGLT:35.1%(长期国债),2009-03-26,2009-03-26,1.0,1.00396556653217,long,1,False,0.003965566532170062,0.003965566532170062,0.0,1.0,0.0,1.00396556653217,1.0,2009-03-26,2009-03-26,2,0,False,False,BIL:34.7%(BIL); GLDM:30.2%(黄金); VGLT:35.1%(长期国债),1,False
31,Sub-B,SUBB_T0031,BIL:34.7%(BIL); GLDM:30.2%(黄金); VGLT:35.1%(长期国债),2009-03-27,2009-04-01,1.0,1.0068653931451952,long,4,False,0.006865393145195187,0.006865393145195187,-0.002269319829342642,1.0,0.0,1.0068653931451952,0.9977306801706574,2009-04-01,2009-03-30,5,5,False,False,BIL:34.7%(BIL); GLDM:30.2%(黄金); VGLT:35.1%(长期国债),4,False
32,Sub-B,SUBB_T0032,BIL:50.4%(BIL); GLDM:15.2%(黄金); VGLT:34.3%(长期国债),2009-04-02,2009-04-02,1.0,0.9880799725103002,long,1,False,-0.01192002748969978,0.0,-0.01192002748969978,,0.01192002748969978,1.0,0.9880799725103002,2009-04-02,2009-04-02,2,0,False,False,BIL:50.4%(BIL); GLDM:15.2%(黄金); VGLT:34.3%(长期国债),1,False
33,Sub-B,SUBB_T0033,BIL:50.4%(BIL); GLDM:15.2%(黄金); VGLT:34.3%(长期国债),2009-04-03,2009-04-08,1.0,0.9922078403244393,long,4,False,-0.007792159675560684,0.0,-0.014239798389677483,,0.007792159675560684,1.0,0.9857602016103225,2009-04-03,2009-04-06,5,5,False,False,BIL:50.4%(BIL); GLDM:15.2%(黄金); VGLT:34.3%(长期国债),4,False
34,Sub-B,SUBB_T0034,BIL:34.4%(BIL); GLDM:31.1%(黄金); VGLT:34.5%(长期国债),2009-04-09,2009-04-09,1.0,0.9948363424008523,long,1,False,-0.00516365759914772,0.0,-0.00516365759914772,,0.00516365759914772,1.0,0.9948363424008523,2009-04-09,2009-04-09,2,0,False,False,BIL:34.4%(BIL); GLDM:31.1%(黄金); VGLT:34.5%(长期国债),1,False
35,Sub-B,SUBB_T0035,BIL:34.4%(BIL); GLDM:31.1%(黄金); VGLT:34.5%(长期国债),2009-04-13,2009-04-15,1.0,1.00543423275562,long,3,False,0.00543423275562005,0.005724864291804632,0.0,0.9492334627738456,0.0002906315361845824,1.0057248642918046,1.0,2009-04-13,2009-04-13,4,2,False,False,BIL:34.4%(BIL); GLDM:31.1%(黄金); VGLT:34.5%(长期国债),3,False
36,Sub-B,SUBB_T0036,BIL:38.0%(BIL); EMXC:4.9%(新兴市场(除中国)); GLDM:15.7%(黄金); VGLT:41.3%(长期国债),2009-04-16,2009-04-16,1.0,0.9914854379053966,long,1,False,-0.00851456209460344,0.0,-0.00851456209460344,,0.00851456209460344,1.0,0.9914854379053966,2009-04-16,2009-04-16,2,0,False,False,BIL:38.0%(BIL); EMXC:4.9%(新兴市场(除中国)); GLDM:15.7%(黄金); VGLT:41.3%(长期国债),1,False
37,Sub-B,SUBB_T0037,BIL:38.0%(BIL); EMXC:4.9%(新兴市场(除中国)); GLDM:15.7%(黄金); VGLT:41.3%(长期国债),2009-04-17,2009-04-22,1.0,0.9959751677561103,long,4,False,-0.00402483224388972,0.0009835547791399168,-0.006179435612271189,-4.092128195858384,0.005008387023029637,1.00098355477914,0.9938205643877288,2009-04-20,2009-04-17,5,5,True,False,BIL:38.0%(BIL); EMXC:4.9%(新兴市场(除中国)); GLDM:15.7%(黄金); VGLT:41.3%(长期国债),4,False
38,Sub-B,SUBB_T0038,BIL:24.8%(BIL); EMXC:6.3%(新兴市场(除中国)); GLDM:17.9%(黄金); QQQM:17.4%(Nasdaq 100); VGLT:42.1%(长期国债),2009-04-23,2009-04-23,1.0,1.003446507214884,long,1,False,0.0034465072148839315,0.0034465072148839315,0.0,1.0,0.0,1.003446507214884,1.0,2009-04-23,2009-04-23,2,0,False,False,BIL:24.8%(BIL); EMXC:6.3%(新兴市场(除中国)); GLDM:17.9%(黄金); QQQM:17.4%(Nasdaq 100); VGLT:42.1%(长期国债),1,False
39,Sub-B,SUBB_T0039,BIL:24.8%(BIL); EMXC:6.3%(新兴市场(除中国)); GLDM:17.9%(黄金); QQQM:17.4%(Nasdaq 100); VGLT:42.1%(长期国债),2009-04-24,2009-04-29,1.0,0.9907222163080749,long,4,False,-0.009277783691925112,7.858488438272637e-05,-0.012312822778436594,-118.06066478052169,0.009356368576307839,1.0000785848843827,0.9876871772215634,2009-04-24,2009-04-28,5,5,True,False,BIL:24.8%(BIL); EMXC:6.3%(新兴市场(除中国)); GLDM:17.9%(黄金); QQQM:17.4%(Nasdaq 100); VGLT:42.1%(长期国债),4,False
40,Sub-B,SUBB_T0040,BIL:24.8%(BIL); EMXC:7.5%(新兴市场(除中国)); GLDM:45.2%(黄金); QQQM:22.9%(Nasdaq 100); VGLT:24.5%(长期国债),2009-04-30,2009-04-30,1.0,0.9985020146597208,long,1,False,-0.0014979853402792287,0.0,-0.0014979853402792287,,0.0014979853402792287,1.0,0.9985020146597208,2009-04-30,2009-04-30,2,0,False,False,BIL:24.8%(BIL); EMXC:7.5%(新兴市场(除中国)); GLDM:45.2%(黄金); QQQM:22.9%(Nasdaq 100); VGLT:24.5%(长期国债),1,False
41,Sub-B,SUBB_T0041,BIL:24.8%(BIL); EMXC:7.5%(新兴市场(除中国)); GLDM:45.2%(黄金); QQQM:22.9%(Nasdaq 100); VGLT:24.5%(长期国债),2009-05-01,2009-05-06,1.0,1.021425470286237,long,4,False,0.02142547028623709,0.02142547028623709,-0.0018102199434503197,1.0,0.0,1.021425470286237,0.9981897800565497,2009-05-06,2009-05-01,5,5,False,False,BIL:24.8%(BIL); EMXC:7.5%(新兴市场(除中国)); GLDM:45.2%(黄金); QQQM:22.9%(Nasdaq 100); VGLT:24.5%(长期国债),4,False
42,Sub-B,SUBB_T0042,BIL:23.6%(BIL); EMXC:6.4%(新兴市场(除中国)); GLDM:49.9%(黄金); QQQM:23.4%(Nasdaq 100); VGLT:23.6%(长期国债),2009-05-07,2009-05-07,1.0,0.9862735461810718,long,1,False,-0.01372645381892823,0.0,-0.01372645381892823,,0.01372645381892823,1.0,0.9862735461810718,2009-05-07,2009-05-07,2,0,False,False,BIL:23.6%(BIL); EMXC:6.4%(新兴市场(除中国)); GLDM:49.9%(黄金); QQQM:23.4%(Nasdaq 100); VGLT:23.6%(长期国债),1,False
43,Sub-B,SUBB_T0043,BIL:23.6%(BIL); EMXC:6.4%(新兴市场(除中国)); GLDM:49.9%(黄金); QQQM:23.4%(Nasdaq 100); VGLT:23.6%(长期国债),2009-05-08,2009-05-13,1.0,1.0073065792547655,long,4,False,0.007306579254765522,0.011413390112390065,0.0,0.6401760723865645,0.004106810857624543,1.01141339011239,1.0,2009-05-12,2009-05-08,5,5,False,False,BIL:23.6%(BIL); EMXC:6.4%(新兴市场(除中国)); GLDM:49.9%(黄金); QQQM:23.4%(Nasdaq 100); VGLT:23.6%(长期国债),4,False
44,Sub-B,SUBB_T0044,BIL:0.2%(BIL); EMXC:5.6%(新兴市场(除中国)); GLDM:76.6%(黄金); QQQM:22.9%(Nasdaq 100); VGLT:22.4%(长期国债),2009-05-14,2009-05-14,1.0,1.0041808962284366,long,1,False,0.004180896228436648,0.004180896228436648,0.0,1.0,0.0,1.0041808962284366,1.0,2009-05-14,2009-05-14,2,0,False,False,BIL:0.2%(BIL); EMXC:5.6%(新兴市场(除中国)); GLDM:76.6%(黄金); QQQM:22.9%(Nasdaq 100); VGLT:22.4%(长期国债),1,False
45,Sub-B,SUBB_T0045,BIL:0.2%(BIL); EMXC:5.6%(新兴市场(除中国)); GLDM:76.6%(黄金); QQQM:22.9%(Nasdaq 100); VGLT:22.4%(长期国债),2009-05-15,2009-05-20,1.0,1.0169076309210197,long,4,False,0.016907630921019656,0.016907630921019656,-0.0013452688556450099,1.0,0.0,1.0169076309210197,0.998654731144355,2009-05-20,2009-05-18,5,5,False,False,BIL:0.2%(BIL); EMXC:5.6%(新兴市场(除中国)); GLDM:76.6%(黄金); QQQM:22.9%(Nasdaq 100); VGLT:22.4%(长期国债),4,False
46,Sub-B,SUBB_T0046,EMXC:5.6%(新兴市场(除中国)); GLDM:78.1%(黄金); QQQM:23.5%(Nasdaq 100); VGLT:21.4%(长期国债),2009-05-21,2009-05-21,1.0,1.0024016274408432,long,1,False,0.002401627440843157,0.002401627440843157,0.0,1.0,0.0,1.0024016274408432,1.0,2009-05-21,2009-05-21,2,0,False,False,EMXC:5.6%(新兴市场(除中国)); GLDM:78.1%(黄金); QQQM:23.5%(Nasdaq 100); VGLT:21.4%(长期国债),1,False
47,Sub-B,SUBB_T0047,EMXC:5.6%(新兴市场(除中国)); GLDM:78.1%(黄金); QQQM:23.5%(Nasdaq 100); VGLT:21.4%(长期国债),2009-05-22,2009-05-27,1.0,0.9937131349275443,long,3,False,-0.006286865072455683,0.0023650735659224154,-0.006286865072455683,-2.6582112129792073,0.008651938638378098,1.0023650735659224,0.9937131349275443,2009-05-26,2009-05-27,4,5,True,False,EMXC:5.6%(新兴市场(除中国)); GLDM:78.1%(黄金); QQQM:23.5%(Nasdaq 100); VGLT:21.4%(长期国债),3,False
48,Sub-B,SUBB_T0048,BIL:11.1%(BIL); EMXC:6.0%(新兴市场(除中国)); GLDM:81.7%(黄金); QQQM:20.2%(Nasdaq 100); VGLT:9.7%(长期国债),2009-05-28,2009-05-28,1.0,1.0141428255835625,long,1,False,0.014142825583562502,0.014142825583562502,0.0,1.0,0.0,1.0141428255835625,1.0,2009-05-28,2009-05-28,2,0,False,False,BIL:11.1%(BIL); EMXC:6.0%(新兴市场(除中国)); GLDM:81.7%(黄金); QQQM:20.2%(Nasdaq 100); VGLT:9.7%(长期国债),1,False
49,Sub-B,SUBB_T0049,BIL:11.1%(BIL); EMXC:6.0%(新兴市场(除中国)); GLDM:81.7%(黄金); QQQM:20.2%(Nasdaq 100); VGLT:9.7%(长期国债),2009-05-29,2009-06-03,1.0,1.0100292721723054,long,4,False,0.010029272172305426,0.028883284218520933,0.0,0.34723447986134204,0.018854012046215507,1.028883284218521,1.0,2009-06-02,2009-05-29,5,5,False,False,BIL:11.1%(BIL); EMXC:6.0%(新兴市场(除中国)); GLDM:81.7%(黄金); QQQM:20.2%(Nasdaq 100); VGLT:9.7%(长期国债),4,False
50,Sub-B,SUBB_T0050,BIL:11.1%(BIL); EMXC:6.7%(新兴市场(除中国)); GLDM:81.6%(黄金); QQQM:20.6%(Nasdaq 100); VGLT:8.8%(长期国债),2009-06-04,2009-06-04,1.0,1.0171547148441318,long,1,False,0.01715471484413178,0.01715471484413178,0.0,1.0,0.0,1.0171547148441318,1.0,2009-06-04,2009-06-04,2,0,False,False,BIL:11.1%(BIL); EMXC:6.7%(新兴市场(除中国)); GLDM:81.6%(黄金); QQQM:20.6%(Nasdaq 100); VGLT:8.8%(长期国债),1,False
51,Sub-B,SUBB_T0051,BIL:11.1%(BIL); EMXC:6.7%(新兴市场(除中国)); GLDM:81.6%(黄金); QQQM:20.6%(Nasdaq 100); VGLT:8.8%(长期国债),2009-06-05,2009-06-10,1.0,0.9780188163904644,long,4,False,-0.021981183609535604,0.0,-0.02493303731097274,,0.021981183609535604,1.0,0.9750669626890273,2009-06-05,2009-06-08,5,5,False,False,BIL:11.1%(BIL); EMXC:6.7%(新兴市场(除中国)); GLDM:81.6%(黄金); QQQM:20.6%(Nasdaq 100); VGLT:8.8%(长期国债),4,False
52,Sub-B,SUBB_T0052,BIL:27.8%(BIL); EMXC:7.6%(新兴市场(除中国)); GLDM:62.4%(黄金); QQQM:21.5%(Nasdaq 100),2009-06-11,2009-06-11,1.0,1.0009524946878436,long,1,False,0.0009524946878436413,0.0009524946878436413,0.0,1.0,0.0,1.0009524946878436,1.0,2009-06-11,2009-06-11,2,0,False,False,BIL:27.8%(BIL); EMXC:7.6%(新兴市场(除中国)); GLDM:62.4%(黄金); QQQM:21.5%(Nasdaq 100),1,False
53,Sub-B,SUBB_T0053,BIL:27.8%(BIL); EMXC:7.6%(新兴市场(除中国)); GLDM:62.4%(黄金); QQQM:21.5%(Nasdaq 100),2009-06-12,2009-06-17,1.0,0.9774832836543675,long,4,False,-0.02251671634563246,0.0,-0.02890236580228822,,0.02251671634563246,1.0,0.9710976341977118,2009-06-12,2009-06-15,5,5,False,False,BIL:27.8%(BIL); EMXC:7.6%(新兴市场(除中国)); GLDM:62.4%(黄金); QQQM:21.5%(Nasdaq 100),4,False
54,Sub-B,SUBB_T0054,BIL:48.1%(BIL); EMXC:8.0%(新兴市场(除中国)); GLDM:40.9%(黄金); QQQM:20.1%(Nasdaq 100),2009-06-18,2009-06-18,1.0,0.9943029580264963,long,1,False,-0.005697041973503736,0.0,-0.005697041973503736,,0.005697041973503736,1.0,0.9943029580264963,2009-06-18,2009-06-18,2,0,False,False,BIL:48.1%(BIL); EMXC:8.0%(新兴市场(除中国)); GLDM:40.9%(黄金); QQQM:20.1%(Nasdaq 100),1,False
55,Sub-B,SUBB_T0055,BIL:48.1%(BIL); EMXC:8.0%(新兴市场(除中国)); GLDM:40.9%(黄金); QQQM:20.1%(Nasdaq 100),2009-06-19,2009-06-24,1.0,0.9985249665817524,long,4,False,-0.0014750334182476177,0.004330169319763932,-0.010699689766095033,-0.34064104872648077,0.00580520273801155,1.004330169319764,0.989300310233905,2009-06-19,2009-06-22,5,5,True,False,BIL:48.1%(BIL); EMXC:8.0%(新兴市场(除中国)); GLDM:40.9%(黄金); QQQM:20.1%(Nasdaq 100),4,False
56,Sub-B,SUBB_T0056,BIL:7.1%(BIL); PDBC:10.7%(大宗商品); EMXC:8.5%(新兴市场(除中国)); GLDM:39.2%(黄金); QQQM:23.0%(Nasdaq 100); VGLT:20.4%(长期国债),2009-06-25,2009-06-25,1.0,1.0101906125448206,long,1,False,0.010190612544820565,0.010190612544820565,0.0,1.0,0.0,1.0101906125448206,1.0,2009-06-25,2009-06-25,2,0,False,False,BIL:7.1%(BIL); PDBC:10.7%(大宗商品); EMXC:8.5%(新兴市场(除中国)); GLDM:39.2%(黄金); QQQM:23.0%(Nasdaq 100); VGLT:20.4%(长期国债),1,False
57,Sub-B,SUBB_T0057,BIL:7.1%(BIL); PDBC:10.7%(大宗商品); EMXC:8.5%(新兴市场(除中国)); GLDM:39.2%(黄金); QQQM:23.0%(Nasdaq 100); VGLT:20.4%(长期国债),2009-06-26,2009-07-01,1.0,1.0000344875728804,long,4,False,3.4487572880381734e-05,0.0012404179509701851,-0.005997895681521981,0.02780318750902266,0.0012059303780898034,1.0012404179509702,0.994002104318478,2009-06-29,2009-06-30,5,5,False,False,BIL:7.1%(BIL); PDBC:10.7%(大宗商品); EMXC:8.5%(新兴市场(除中国)); GLDM:39.2%(黄金); QQQM:23.0%(Nasdaq 100); VGLT:20.4%(长期国债),4,False
