date,V7.5_tv0.2_vw40_lev1.5_vr1_2_1.6,V7.5_tv0.2_vw40_lev1.5_vr1_1.8_1.4,V7.5_tv0.2_vw40_lev1.5_vr0_2_1.6,V7.5_tv0.2_vw40_lev2_vr1_2_1.6,V7.5_tv0.2_vw40_lev2_vr1_1.8_1.4,V7.5_tv0.2_vw40_lev2_vr0_2_1.6,V7.5_tv0.2_vw80_lev1.5_vr1_2_1.6,V7.5_tv0.2_vw80_lev1.5_vr1_1.8_1.4,V7.5_tv0.2_vw80_lev1.5_vr0_2_1.6,V7.5_tv0.2_vw80_lev2_vr1_2_1.6,V7.5_tv0.2_vw80_lev2_vr1_1.8_1.4,V7.5_tv0.2_vw80_lev2_vr0_2_1.6,V7.5_tv0.25_vw40_lev1.5_vr1_2_1.6,V7.5_tv0.25_vw40_lev1.5_vr1_1.8_1.4,V7.5_tv0.25_vw40_lev1.5_vr0_2_1.6,V7.5_tv0.25_vw40_lev2_vr1_2_1.6,V7.5_tv0.25_vw40_lev2_vr1_1.8_1.4,V7.5_tv0.25_vw40_lev2_vr0_2_1.6,V7.5_tv0.25_vw80_lev1.5_vr1_2_1.6,V7.5_tv0.25_vw80_lev1.5_vr1_1.8_1.4,V7.5_tv0.25_vw80_lev1.5_vr0_2_1.6,V7.5_tv0.25_vw80_lev2_vr1_2_1.6,V7.5_tv0.25_vw80_lev2_vr1_1.8_1.4,V7.5_tv0.25_vw80_lev2_vr0_2_1.6,V7.5_tv0.3_vw40_lev1.5_vr1_2_1.6,V7.5_tv0.3_vw40_lev1.5_vr1_1.8_1.4,V7.5_tv0.3_vw40_lev1.5_vr0_2_1.6,V7.5_tv0.3_vw40_lev2_vr1_2_1.6,V7.5_tv0.3_vw40_lev2_vr1_1.8_1.4,V7.5_tv0.3_vw40_lev2_vr0_2_1.6,V7.5_tv0.3_vw80_lev1.5_vr1_2_1.6,V7.5_tv0.3_vw80_lev1.5_vr1_1.8_1.4,V7.5_tv0.3_vw80_lev1.5_vr0_2_1.6,V7.5_tv0.3_vw80_lev2_vr1_2_1.6,V7.5_tv0.3_vw80_lev2_vr1_1.8_1.4,V7.5_tv0.3_vw80_lev2_vr0_2_1.6,V7.6_tv0.2_vw40_lev1.5_vr1_2_1.6,V7.6_tv0.2_vw40_lev1.5_vr1_1.8_1.4,V7.6_tv0.2_vw40_lev1.5_vr0_2_1.6,V7.6_tv0.2_vw40_lev2_vr1_2_1.6,V7.6_tv0.2_vw40_lev2_vr1_1.8_1.4,V7.6_tv0.2_vw40_lev2_vr0_2_1.6,V7.6_tv0.2_vw80_lev1.5_vr1_2_1.6,V7.6_tv0.2_vw80_lev1.5_vr1_1.8_1.4,V7.6_tv0.2_vw80_lev1.5_vr0_2_1.6,V7.6_tv0.2_vw80_lev2_vr1_2_1.6,V7.6_tv0.2_vw80_lev2_vr1_1.8_1.4,V7.6_tv0.2_vw80_lev2_vr0_2_1.6,V7.6_tv0.25_vw40_lev1.5_vr1_2_1.6,V7.6_tv0.25_vw40_lev1.5_vr1_1.8_1.4,V7.6_tv0.25_vw40_lev1.5_vr0_2_1.6,V7.6_tv0.25_vw40_lev2_vr1_2_1.6,V7.6_tv0.25_vw40_lev2_vr1_1.8_1.4,V7.6_tv0.25_vw40_lev2_vr0_2_1.6,V7.6_tv0.25_vw80_lev1.5_vr1_2_1.6,V7.6_tv0.25_vw80_lev1.5_vr1_1.8_1.4,V7.6_tv0.25_vw80_lev1.5_vr0_2_1.6,V7.6_tv0.25_vw80_lev2_vr1_2_1.6,V7.6_tv0.25_vw80_lev2_vr1_1.8_1.4,V7.6_tv0.25_vw80_lev2_vr0_2_1.6,V7.6_tv0.3_vw40_lev1.5_vr1_2_1.6,V7.6_tv0.3_vw40_lev1.5_vr1_1.8_1.4,V7.6_tv0.3_vw40_lev1.5_vr0_2_1.6,V7.6_tv0.3_vw40_lev2_vr1_2_1.6,V7.6_tv0.3_vw40_lev2_vr1_1.8_1.4,V7.6_tv0.3_vw40_lev2_vr0_2_1.6,V7.6_tv0.3_vw80_lev1.5_vr1_2_1.6,V7.6_tv0.3_vw80_lev1.5_vr1_1.8_1.4,V7.6_tv0.3_vw80_lev1.5_vr0_2_1.6,V7.6_tv0.3_vw80_lev2_vr1_2_1.6,V7.6_tv0.3_vw80_lev2_vr1_1.8_1.4,V7.6_tv0.3_vw80_lev2_vr0_2_1.6
2008-12-15,0.0059415487038401,0.0059415487038401,0.005201156620084,0.0059415487038401,0.0059415487038401,0.005201156620084,0.0059665032542872,0.0059665032542872,0.0052238482820323,0.0059665032542872,0.0059665032542872,0.0052238482820323,0.0065582020619729,0.0065582020619729,0.005761858984312,0.0065459488380645,0.0065459488380645,0.0057507181980036,0.0065957866967909,0.0065957866967909,0.0057960312426468,0.0065846914714071,0.0065846914714071,0.0057859433989768,0.0067397501431818,0.0067397501431818,0.0059269216523654,0.007086036915792571,0.007086036915792571,0.006241721030166847,0.006739457944274996,0.006739457944274996,0.00592662839732494,0.007134829662973852,0.007134829662973852,0.0062860792822792,0.009020700958773054,0.009020700958773054,0.007906713590295933,0.009020700958773054,0.009020700958773054,0.007906713590295933,0.009058134472918145,0.009058134472918145,0.007940728604038494,0.009058134472918145,0.009058134472918145,0.007940728604038494,0.00994571762453722,0.00994571762453722,0.008747182551055888,0.009927334770171381,0.009927334770171381,0.008730481403184553,0.010002095892371665,0.010002095892371665,0.00879840282629707,0.009985450820938047,0.009985450820938047,0.008783280655303205,0.01021806025289207,0.01021806025289207,0.008994603560009695,0.010737914443962326,0.010737914443962326,0.009466849941029976,0.01021806025289207,0.01021806025289207,0.008994603560009695,0.01081110327063195,0.01081110327063195,0.009533332315767806
2008-12-16,0.0091253990506057,0.0091253990506057,0.0091253990506057,0.0091253990506057,0.0091253990506057,0.0091253990506057,0.0091497906446378,0.0091497906446378,0.0091497906446378,0.0091497906446378,0.0091497906446378,0.0091497906446378,0.009728141159786,0.009728141159786,0.009728141159786,0.009716164359651,0.009716164359651,0.009716164359651,0.0097648779127188,0.0097648779127188,0.0097648779127188,0.0097540329875085,0.0097540329875085,0.0097540329875085,0.0099055936490042,0.0099055936490042,0.0099055936490042,0.010244457697668574,0.010244457697668574,0.010244457697668574,0.009905716213691074,0.009905716213691074,0.009905716213691074,0.010292147052608724,0.010292147052608724,0.010292147052608724,0.013361127426792407,0.013361127426792407,0.013361127426792407,0.013361127426792407,0.013361127426792407,0.013361127426792407,0.013397715633055585,0.013397715633055585,0.013397715633055585,0.013397715633055585,0.013397715633055585,0.013397715633055585,0.01426525575502735,0.01426525575502735,0.01426525575502735,0.014247288014551884,0.014247288014551884,0.014247288014551884,0.014320360912515095,0.014320360912515095,0.014320360912515095,0.014304091713088107,0.014304091713088107,0.014304091713088107,0.014531448456623908,0.014531448456623908,0.014531448456623908,0.015039563518864263,0.015039563518864263,0.015039563518864263,0.014531448456623908,0.014531448456623908,0.014531448456623908,0.01511109962621382,0.01511109962621382,0.01511109962621382
2008-12-17,0.0068274952125406,0.0068274952125406,0.0068274952125406,0.0068274952125406,0.0068274952125406,0.0068274952125406,0.006841036938707,0.006841036938707,0.006841036938707,0.006841036938707,0.006841036938707,0.006841036938707,0.0071621256012197,0.0071621256012197,0.0071621256012197,0.0071554763208339,0.0071554763208339,0.0071554763208339,0.0071825211132066,0.0071825211132066,0.0071825211132066,0.0071765002271872,0.0071765002271872,0.0071765002271872,0.0072606436813982,0.0072606436813982,0.0072606436813982,0.007448381420731343,0.007448381420731343,0.007448381420731343,0.007260306489873081,0.007260306489873081,0.007260306489873081,0.00747485934728398,0.00747485934728398,0.00747485934728398,0.010568145112070493,0.010568145112070493,0.010568145112070493,0.010568145112070493,0.010568145112070493,0.010568145112070493,0.01058845761809546,0.01058845761809546,0.01058845761809546,0.01058845761809546,0.01058845761809546,0.01058845761809546,0.011070085873595925,0.011070085873595925,0.011070085873595925,0.011060110805836576,0.011060110805836576,0.011060110805836576,0.011100678350183024,0.011100678350183024,0.011100678350183024,0.011091646253638121,0.011091646253638121,0.011091646253638121,0.01121786685023296,0.01121786685023296,0.01121786685023296,0.011499954750057384,0.011499954750057384,0.011499954750057384,0.01121786685023296,0.01121786685023296,0.01121786685023296,0.011539669121433782,0.011539669121433782,0.011539669121433782
2008-12-18,0.0004252626944551,0.0004252626944551,0.0004252626944551,0.0004252626944551,0.0004252626944551,0.0004252626944551,0.0004056211638443,0.0004056211638443,0.0004056211638443,0.0004056211638443,0.0004056211638443,0.0004056211638443,-6.0100319225098175e-05,-6.0100319225098175e-05,-6.0100319225098175e-05,-5.045590294960878e-05,-5.045590294960878e-05,-5.045590294960878e-05,-8.968289002075913e-05,-8.968289002075913e-05,-8.968289002075913e-05,-8.094992528662193e-05,-8.094992528662193e-05,-8.094992528662193e-05,-0.00020299538768,-0.00020299538768,-0.00020299538768,-0.0004753935771291129,-0.0004753935771291129,-0.0004753935771291129,-0.00020260321222809186,-0.00020260321222809186,-0.00020260321222809186,-0.0005137980748107784,-0.0005137980748107784,-0.0005137980748107784,0.0009650837609169738,0.0009650837609169738,0.0009650837609169738,0.0009650837609169738,0.0009650837609169738,0.0009650837609169738,0.0009356210864419623,0.0009356210864419623,0.0009356210864419623,0.0009356210864419623,0.0009356210864419623,0.0009356210864419623,0.00023703389624452065,0.00023703389624452065,0.00023703389624452065,0.00025150242976268444,0.00025150242976268444,0.00025150242976268444,0.00019266043597476745,0.00019266043597476745,0.00019266043597476745,0.00020576121832083238,0.00020576121832083238,0.00020576121832083238,2.268206772426673e-05,2.268206772426673e-05,2.268206772426673e-05,-0.0003864778830808824,-0.0003864778830808824,-0.0003864778830808824,2.268206772426673e-05,2.268206772426673e-05,2.268206772426673e-05,-0.00044408237532878037,-0.00044408237532878037,-0.00044408237532878037
2008-12-19,-0.0010688213624382,-0.0010688213624382,-0.0010688213624382,-0.0010688213624382,-0.0010688213624382,-0.0010688213624382,-0.0010858930489974,-0.0010858930489974,-0.0010858930489974,-0.0010858930489974,-0.0010858930489974,-0.0010858930489974,-0.0014937627533051,-0.0014937627533051,-0.0014937627533051,-0.0014853791816571,-0.0014853791816571,-0.0014853791816571,-0.0015194706458708,-0.0015194706458708,-0.0015194706458708,-0.0015118764920585,-0.0015118764920585,-0.0015118764920585,-0.001620803923293,-0.001620803923293,-0.001620803923293,-0.0018581562900028548,-0.0018581562900028548,-0.0018581562900028548,-0.0016211007721649295,-0.0016211007721649295,-0.0016211007721649295,-0.0018915174221143527,-0.0018915174221143527,-0.0018915174221143527,-0.0027998888489034757,-0.0027998888489034757,-0.0027998888489034757,-0.0027998888489034757,-0.0027998888489034757,-0.0027998888489034757,-0.0028255047248677556,-0.0028255047248677556,-0.0028255047248677556,-0.0028255047248677556,-0.0028255047248677556,-0.0028255047248677556,-0.0034374921231912214,-0.0034374921231912214,-0.0034374921231912214,-0.003424911120781582,-0.003424911120781582,-0.003424911120781582,-0.0034760658775511155,-0.0034760658775511155,-0.0034760658775511155,-0.003464669885995253,-0.003464669885995253,-0.003464669885995253,-0.003628108177776257,-0.003628108177776257,-0.003628108177776257,-0.003983809897921131,-0.003983809897921131,-0.003983809897921131,-0.003628108177776257,-0.003628108177776257,-0.003628108177776257,-0.004033869592373951,-0.004033869592373951,-0.004033869592373951
2008-12-22,0.0001111220407756,0.0001111220407756,0.0001111220407756,0.0001111220407756,0.0001111220407756,0.0001111220407756,0.0001198027904243,0.0001198027904243,0.0001198027904243,0.0001198027904243,0.0001198027904243,0.0001198027904243,0.0003425081531343,0.0003425081531343,0.0003425081531343,0.0003382425101086,0.0003382425101086,0.0003382425101086,0.0003555520869498,0.0003555520869498,0.0003555520869498,0.0003516739022653,0.0003516739022653,0.0003516739022653,0.0004212410551858,0.0004212410551858,0.0004212410551858,0.0005415303458298215,0.0005415303458298215,0.0005415303458298215,0.00042122509679720643,0.00042122509679720643,0.00042122509679720643,0.0005583956411872038,0.0005583956411872038,0.0005583956411872038,0.0004042273750857195,0.0004042273750857195,0.0004042273750857195,0.0004042273750857195,0.0004042273750857195,0.0004042273750857195,0.000417248980814966,0.000417248980814966,0.000417248980814966,0.000417248980814966,0.000417248980814966,0.000417248980814966,0.0007513161648409206,0.0007513161648409206,0.0007513161648409206,0.0007449166970656673,0.0007449166970656673,0.0007449166970656673,0.0007708823522425412,0.0007708823522425412,0.0007708823522425412,0.0007650643431791337,0.0007650643431791337,0.0007650643431791337,0.0008694201099050947,0.0008694201099050947,0.0008694201099050947,0.0010498890839611974,0.0010498890839611974,0.0010498890839611974,0.0008694201099050947,0.0008694201099050947,0.0008694201099050947,0.001075189105141039,0.001075189105141039,0.001075189105141039
2008-12-23,-0.0034708791782659,-0.0034708791782659,-0.0034708791782659,-0.0034708791782659,-0.0034708791782659,-0.0034708791782659,-0.0034796786414369,-0.0034796786414369,-0.0034796786414369,-0.0034796786414369,-0.0034796786414369,-0.0034796786414369,-0.0037054296095507,-0.0037054296095507,-0.0037054296095507,-0.0037011056317581,-0.0037011056317581,-0.0037011056317581,-0.0037186519255787,-0.0037186519255787,-0.0037186519255787,-0.0037147207048108,-0.0037147207048108,-0.0037147207048108,-0.0037852392227737,-0.0037852392227737,-0.0037852392227737,-0.003907103627640907,-0.003907103627640907,-0.003907103627640907,-0.003785143103697486,-0.003785143103697486,-0.003785143103697486,-0.003924200971894609,-0.003924200971894609,-0.003924200971894609,-0.003816210338637105,-0.003816210338637105,-0.003816210338637105,-0.003816210338637105,-0.003816210338637105,-0.003816210338637105,-0.003829411090576218,-0.003829411090576218,-0.003829411090576218,-0.003829411090576218,-0.003829411090576218,-0.003829411090576218,-0.00416807424157406,-0.00416807424157406,-0.00416807424157406,-0.004161586732398859,-0.004161586732398859,-0.004161586732398859,-0.004187909613006191,-0.004187909613006191,-0.004187909613006191,-0.0041820115620266884,-0.0041820115620266884,-0.0041820115620266884,-0.004287803014986102,-0.004287803014986102,-0.004287803014986102,-0.004470754811312427,-0.004470754811312427,-0.004470754811312427,-0.004287803014986102,-0.004287803014986102,-0.004287803014986102,-0.004496402900387775,-0.004496402900387775,-0.004496402900387775
2008-12-24,0.002164578243865,0.002164578243865,0.002164578243865,0.002164578243865,0.002164578243865,0.002164578243865,0.0021734757837827,0.0021734757837827,0.0021734757837827,0.0021734757837827,0.0021734757837827,0.0021734757837827,0.0024017429190865,0.0024017429190865,0.0024017429190865,0.0023973707472546,0.0023973707472546,0.0023973707472546,0.002415112607939,0.002415112607939,0.002415112607939,0.0024111375707089,0.0024111375707089,0.0024111375707089,0.0024824420714859,0.0024824420714859,0.0024824420714859,0.0026058305559681916,0.0026058305559681916,0.0026058305559681916,0.002482510714120645,0.002482510714120645,0.002482510714120645,0.0026231184596374746,0.0026231184596374746,0.0026231184596374746,0.002496271448660492,0.002496271448660492,0.002496271448660492,0.002496271448660492,0.002496271448660492,0.002496271448660492,0.0025096193206992634,0.0025096193206992634,0.0025096193206992634,0.0025096193206992634,0.0025096193206992634,0.0025096193206992634,0.0028520568140024682,0.0028520568140024682,0.0028520568140024682,0.002845497002658348,0.002845497002658348,0.002845497002658348,0.00287211324722203,0.00287211324722203,0.00287211324722203,0.002866149463483403,0.002866149463483403,0.002866149463483403,0.0029731199439080314,0.0029731199439080314,0.0029731199439080314,0.0031581107063949343,0.0031581107063949343,0.0031581107063949343,0.0029731199439080314,0.0029731199439080314,0.0029731199439080314,0.00318404463899169,0.00318404463899169,0.00318404463899169
2008-12-26,0.007636202873025,0.007636202873025,0.007636202873025,0.007636202873025,0.007636202873025,0.007636202873025,0.0076608520164553,0.0076608520164553,0.0076608520164553,0.0076608520164553,0.0076608520164553,0.0076608520164553,0.0082932239038338,0.0082932239038338,0.0082932239038338,0.0082811535484956,0.0082811535484956,0.0082811535484956,0.0083301356172647,0.0083301356172647,0.0083301356172647,0.0083191706398599,0.0083191706398599,0.0083191706398599,0.0084611662456199,0.0084611662456199,0.0084611662456199,0.008857425802015317,0.008857425802015317,0.008857425802015317,0.00846081243178265,0.00846081243178265,0.00846081243178265,0.00890515796739888,0.00890515796739888,0.00890515796739888,0.008625508450537334,0.008625508450537334,0.008625508450537334,0.008625508450537334,0.008625508450537334,0.008625508450537334,0.008662482676012218,0.008662482676012218,0.008662482676012218,0.008662482676012218,0.008662482676012218,0.008662482676012218,0.009611042176085993,0.009611042176085993,0.009611042176085993,0.009592934305453271,0.009592934305453271,0.009592934305453271,0.009666409030063994,0.009666409030063994,0.009666409030063994,0.009649959953331066,0.009649959953331066,0.009649959953331066,0.00986294962989609,0.00986294962989609,0.00986294962989609,0.010457866423592588,0.010457866423592588,0.010457866423592588,0.00986294962989609,0.00986294962989609,0.00986294962989609,0.01052946434115487,0.01052946434115487,0.01052946434115487
2008-12-29,0.0004523239029288,0.0004523239029288,0.0004523239029288,0.0004523239029288,0.0004523239029288,0.0004523239029288,0.0004640905483284,0.0004640905483284,0.0004640905483284,0.0004640905483284,0.0004640905483284,0.0004640905483284,0.0007665625481905,0.0007665625481905,0.0007665625481905,0.0007607842288162,0.0007607842288162,0.0007607842288162,0.0007842328068394,0.0007842328068394,0.0007842328068394,0.0007789836284866,0.0007789836284866,0.0007789836284866,0.0008473895765139,0.0008473895765139,0.0008473895765139,0.001037367515583476,0.001037367515583476,0.001037367515583476,0.0008479619757428836,0.0008479619757428836,0.0008479619757428836,0.0010602142964002415,0.0010602142964002415,0.0010602142964002415,0.0009344888433937548,0.0009344888433937548,0.0009344888433937548,0.0009344888433937548,0.0009344888433937548,0.0009344888433937548,0.0009521391033486815,0.0009521391033486815,0.0009521391033486815,0.0009521391033486815,0.0009521391033486815,0.0009521391033486815,0.001405850036455547,0.001405850036455547,0.001405850036455547,0.001397181377147838,0.001397181377147838,0.001397181377147838,0.001432355270412522,0.001432355270412522,0.001432355270412522,0.0014244806746792626,0.0014244806746792626,0.0014244806746792626,0.0015270929901993746,0.0015270929901993746,0.0015270929901993746,0.0018112021707437087,0.0018112021707437087,0.0018112021707437087,0.0015270929901993746,0.0015270929901993746,0.0015270929901993746,0.001845473045529733,0.001845473045529733,0.001845473045529733
