date,signal,return,asset_component,cash_component,trade_cost,turnover,holding,previous_holding,target,top_score,nav
2010-07-30,lb25_single,0.0006598535079547219,0.0006598535079547219,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,5.356599537296524,1.0504247755165816
2010-08-02,lb25_single,0.02109226153126542,0.02109226153126542,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,6.485895895133166,1.0725806096006982
2010-08-03,lb25_single,-0.015666724021192957,-0.015666724021192957,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,6.36634538854204,1.0557767851996012
2010-08-04,lb25_single,0.011931949747785664,0.011931949747785664,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,6.270850197191265,1.0683742607454816
2010-08-05,lb25_single,0.005399839373286586,0.005399839373286586,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,6.030393597378091,1.074143310144061
2010-08-06,lb25_single,0.01922969647068795,0.01922969647068795,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,6.164808437785679,1.0947987599641513
2010-08-09,lb25_single,0.015429781141427457,0.015429781141427457,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,6.516591850933691,1.1116912652243043
2010-08-10,lb25_single,-0.03603283120646272,-0.03603283120646272,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,5.269153588093221,1.071633881510778
2010-08-11,lb25_single,0.012153500002236362,0.012153500002236362,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,4.539679189927128,1.0846579838921158
2010-08-12,lb25_single,-0.01134686265324325,-0.01134686265324325,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,3.4418290919175316,1.0723505187231481
2010-08-13,lb25_single,0.01889976375295288,0.01889976375295288,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,2.9980068455485065,1.092617690187372
2010-08-16,lb25_single,0.022785054478370093,0.022785054478370093,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,2.963097929754005,1.1175130437823222
2010-08-17,lb25_single,0.009818640403555179,0.009818640403555179,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,2.9647894279625886,1.1284855025055032
2010-08-18,lb25_single,-0.0014421218518628764,-0.0014421218518628764,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,2.8277847849596003,1.1268580889028295
2010-08-19,lb25_single,0.0021524816283990944,0.0021524816283990944,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,2.6447073868182347,1.1292836302370057
2010-08-20,lb25_single,-0.021412789944966537,-0.021412789944966537,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,2.0056013590255786,1.1051025170744515
2010-08-23,lb25_single,0.009610087664126299,0.009610087664126299,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,1.6689920803559892,1.1157226491413836
2010-08-24,lb25_single,0.01324571597971258,0.01324571597971258,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,1.5616068589895373,1.1305011944640428
2010-08-25,lb25_single,-0.019808130598399365,-0.019808130598399365,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,1.1302645653009213,1.1081080791624527
2010-08-26,lb25_single,0.006095187008470226,0.006095187008470226,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,0.8748449319201771,1.1148622051305446
2010-08-27,lb25_single,0.005086531226486057,0.005086531226486057,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,0.7158393826777486,1.12053298655017
2010-08-30,lb25_single,0.026249369005552747,0.026249369005552747,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,0.7885855656390375,1.1499462703970196
2010-08-31,lb25_single,0.010621357766346762,0.010621357766346762,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,0.9119139731660223,1.1621602611469823
2010-09-01,lb25_single,-0.012011120185446367,-0.012011120185446367,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,0.9155005947431294,1.148201414575596
2010-09-02,lb25_single,0.022032730764413477,0.022032730764413477,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,1.0778211875086356,1.1734994272062589
2010-09-03,lb25_single,0.009088773832500951,0.009088773832500951,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,1.2875656776942417,1.184165098092706
2010-09-06,lb25_single,-0.004456903443878724,-0.004456903443878724,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,1.4280462259547435,1.1788873885888957
2010-09-07,lb25_single,0.008595889505817578,0.008595889505817578,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,1.6021898826583592,1.1890209743210076
2010-09-08,lb25_single,0.008190029651818032,0.008190029651818032,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,1.827470137556079,1.1987590913573303
2010-09-09,lb25_single,-0.013985692406738637,-0.013985692406738637,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,1.7840589940378992,1.1819936154358253
2010-09-10,lb25_single,0.010136690195251319,0.010136690195251319,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,1.845166078596869,1.1939751185282632
2010-09-13,lb25_single,0.016661380525857306,0.016661380525857306,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,2.0493127177245256,1.2138683923164681
2010-09-14,lb25_single,0.003099960904951571,0.003099960904951571,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,2.175879867723533,1.2176313368764056
2010-09-15,lb25_single,-0.01903438393159429,-0.01903438393159429,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,1.8964766011404628,1.1944544745231596
2010-09-16,lb25_single,-0.02673782702394656,-0.02478740182760175,0.0,0.002,2.0,1.H00905,1.H00852,1.H00905,1.1957975780403183,1.1625173573953804
2010-09-17,lb25_single,-0.001611652266737762,-0.001611652266737762,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,0.7102997053732748,1.1606437836612122
2010-09-20,lb25_single,-0.010940590027544661,-0.010940590027544661,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,0.2998121571792263,1.1479456558561567
2010-09-21,lb25_single,-0.0014061906169502425,-0.0014061906169502425,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,0.095795107155363,1.146331425446123
2010-09-27,lb25_single,0.02790546226482915,0.02790546226482915,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,0.06553358299775962,1.1783203337818975
2010-09-28,lb25_single,-0.004120110582698566,-0.004120110582698566,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,0.032944025020177015,1.173465523704874
2010-09-29,lb25_single,-0.013756095747383457,-0.013756095747383457,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,0.003970633049858755,1.1573232196045362
2010-09-30,lb25_single,0.015311347486538951,0.015311347486538951,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,0.0007733241496103907,1.1750433975741412
2010-10-08,lb25_single,0.02303630363036313,0.02303630363036313,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,0.0033092524704208502,1.2021120540595127
2010-10-11,lb25_single,0.004443835086134662,0.004443835086134662,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,0.010161838690539458,1.2074540417828077
2010-10-12,lb25_single,0.0015158338886971379,0.003522879647993138,0.0,0.002,2.0,1.H00016,1.H00905,1.H00016,0.08671950370062738,1.2092843415383865
2010-10-13,lb25_single,0.016173389773520785,0.016173389773520785,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,0.39421646101589586,1.2288425685411022
2010-10-14,lb25_single,0.016569242124731653,0.016569242124731653,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,1.0818119367194337,1.2492035585924368
2010-10-15,lb25_single,0.04329755804443258,0.04329755804443258,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,2.6662813909485457,1.3032910221799046
2010-10-18,lb25_single,-0.005623550115990694,-0.005623550115990694,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,4.985224596631427,1.2959618998009552
2010-10-19,lb25_single,0.01634260339321192,0.01634260339321192,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,8.556090147399013,1.3171412911421156
2010-10-20,lb25_single,0.0030117501790825063,0.0030117501790825063,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,12.830328459908259,1.3211081916615899
2010-10-21,lb25_single,-0.017487511738571215,-0.017487511738571215,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,15.471770219350255,1.2980052966519853
2010-10-22,lb25_single,-0.006321132824108622,-0.006321132824108622,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,16.135624820820915,1.2898004327654515
2010-10-25,lb25_single,0.028411846487115477,0.028411846487115477,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,17.89398712399568,1.3264460446601987
2010-10-26,lb25_single,-0.009694964277573881,-0.009694964277573881,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,16.969390196832546,1.313586197641089
2010-10-27,lb25_single,-0.02061152006984246,-0.02061152006984246,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,13.093343894556792,1.2865111893649417
2010-10-28,lb25_single,-0.0005105327774199697,-0.0005105327774199697,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,9.493320292962377,1.2858543832342533
2010-10-29,lb25_single,-0.015623796493361652,-0.015623796493361652,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,5.7317185448624715,1.2657644560305041
2010-11-01,lb25_single,0.020329757310940888,0.02237450632358806,0.0,0.002,2.0,0.399606,1.H00016,0.399606,4.455918278719117,1.2914971402344193
2010-11-02,lb25_single,-0.029232961720243922,-0.029232961720243922,0.0,0.0,0.0,0.399606,0.399606,0.399606,5.2816295133742495,1.253742853772142
2010-11-03,lb25_single,-0.03211090153957641,-0.03211090153957641,0.0,0.0,0.0,0.399606,0.399606,0.399606,4.544728239610603,1.2134840404387173
2010-11-04,lb25_single,0.016424916723464245,0.016424916723464245,0.0,0.0,0.0,0.399606,0.399606,0.399606,4.177563924605755,1.2334154147481762
2010-11-05,lb25_single,0.013713379044596907,0.013713379044596907,0.0,0.0,0.0,0.399606,0.399606,0.399606,4.0205801600687865,1.2503297078500666
2010-11-08,lb25_single,0.030422401103098906,0.03248737585480854,0.0,0.002,2.0,1.H00852,0.399606,1.H00852,4.678688034016667,1.2883677397334017
2010-11-09,lb25_single,0.006657393034965375,0.006657393034965375,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,5.663227493339427,1.296944910150377
2010-11-10,lb25_single,0.002774132691953035,0.002774132691953035,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,6.482444068831384,1.3005428074252872
2010-11-11,lb25_single,-0.009732934389470094,-0.009732934389470094,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,6.635727290966768,1.2878847096099195
2010-11-12,lb25_single,-0.0678272810123034,-0.0659591994111256,0.0,0.002,2.0,0.399606,1.H00852,0.399606,4.1489244209175675,1.2005309914997588
2010-11-15,lb25_single,0.06126254188319802,0.06126254188319802,0.0,0.0,0.0,0.399606,0.399606,0.399606,4.376562649658645,1.27407857164859
2010-11-16,lb25_single,-0.01947396802755419,-0.01947396802755419,0.0,0.0,0.0,0.399606,0.399606,0.399606,3.850153329822934,1.2492672062797134
2010-11-17,lb25_single,-0.03625316006564061,-0.03625316006564061,0.0,0.0,0.0,0.399606,0.399606,0.399606,2.3106222853104192,1.2039773222856993
2010-11-18,lb25_single,0.016116265370738514,0.016116265370738514,0.0,0.0,0.0,0.399606,0.399606,0.399606,1.5881194981907139,1.2233809403120068
2010-11-19,lb25_single,0.04563447132673293,0.04563447132673293,0.0,0.0,0.0,0.399606,0.399606,0.399606,1.6337265000459191,1.2792092827543466
2010-11-22,lb25_single,0.018876096918665652,0.018876096918665652,0.0,0.0,0.0,0.399606,0.399606,0.399606,1.8568855264969282,1.3033557611548745
2010-11-23,lb25_single,0.007286423615834536,0.007286423615834536,0.0,0.0,0.0,0.399606,0.399606,0.399606,2.1488614788962854,1.3128525633527874
2010-11-24,lb25_single,0.02108497294742273,0.02108497294742273,0.0,0.0,0.0,0.399606,0.399606,0.399606,2.65104503701865,1.3405340241350356
2010-11-25,lb25_single,-0.018285374180588843,-0.018285374180588843,0.0,0.0,0.0,0.399606,0.399606,0.399606,2.741187970720138,1.316021857901916
2010-11-26,lb25_single,0.008150961190309891,0.008150961190309891,0.0,0.0,0.0,0.399606,0.399606,0.399606,2.9001289215653716,1.3267487009912742
2010-11-29,lb25_single,0.020137479432375427,0.020137479432375427,0.0,0.0,0.0,0.399606,0.399606,0.399606,3.334832894048645,1.3534660756694168
2010-11-30,lb25_single,-0.03164453323290051,-0.03164453323290051,0.0,0.0,0.0,0.399606,0.399606,0.399606,2.858360579518447,1.3106362734582926
2010-12-01,lb25_single,-0.0036610215349234254,-0.0036610215349234254,0.0,0.0,0.0,0.399606,0.399606,0.399606,2.295805739542539,1.30583800583671
2010-12-02,lb25_single,0.0005685675492190789,0.0005685675492190789,0.0,0.0,0.0,0.399606,0.399606,0.399606,1.8166706467077876,1.3065804629513658
2010-12-03,lb25_single,-0.016894671223930624,-0.016894671223930624,0.0,0.0,0.0,0.399606,0.399606,0.399606,1.1345038925777629,1.2845062156021914
2010-12-06,lb25_single,-0.020342492343527696,-0.020342492343527696,0.0,0.0,0.0,0.399606,0.399606,0.399606,0.46016267226929863,1.2583761577460901
2010-12-07,lb25_single,0.024067208538443463,0.024067208538443463,0.0,0.0,0.0,0.399606,0.399606,0.399606,0.25403543846730076,1.2886617591543705
2010-12-08,lb25_single,-0.0012468827930175452,-0.0012468827930175452,0.0,0.0,0.0,0.399606,0.399606,0.399606,0.119316551090991,1.2870549489808611
2010-12-09,lb25_single,-0.013543415558138538,-0.013543415558138538,0.0,0.0,0.0,0.399606,0.399606,0.399606,0.02798450463502803,1.2696238289606545
2010-12-10,lb25_single,0.019463743322975846,0.019463743322975846,0.0,0.0,0.0,0.399606,0.399606,0.399606,0.01166707734832004,1.2943354612842786
2010-12-13,lb25_single,0.03639492474443928,0.03639492474443928,0.0,0.0,0.0,0.399606,0.399606,0.399606,0.02945614344669295,1.341442702991779
2010-12-14,lb25_single,0.007649541936176618,0.007649541936176618,0.0,0.0,0.0,0.399606,0.399606,0.399606,0.06586116076931012,1.3517041252032929
2010-12-15,lb25_single,-0.005509145016765249,-0.005509145016765249,0.0,0.0,0.0,0.399606,0.399606,0.399606,0.0981869744048634,1.3442573911577882
2010-12-16,lb25_single,0.010914456709010922,0.010914456709010922,0.0,0.0,0.0,0.399606,0.399606,0.399606,0.15609884657604173,1.3589292302593479
2010-12-17,lb25_single,0.006491017768753382,0.006491017768753382,0.0,0.0,0.0,0.399606,0.399606,0.399606,0.23526775568404754,1.3677500640394396
2010-12-20,lb25_single,-0.016746740988600628,-0.016746740988600628,0.0,0.0,0.0,0.399606,0.399606,0.399606,0.24833887207840616,1.3448447079798291
2010-12-21,lb25_single,0.002216545814106796,0.002216545814106796,0.0,0.0,0.0,0.399606,0.399606,0.399606,0.2578937465419671,1.3478256178879255
2010-12-22,lb25_single,-0.011008887683035984,-0.011008887683035984,0.0,0.0,0.0,0.399606,0.399606,0.399606,0.2054330307392587,1.3329875570442788
2010-12-23,lb25_single,-0.021040818023110974,-0.021040818023110974,0.0,0.0,0.0,0.399606,0.399606,0.399606,0.08834692794804308,1.304940408429439
2010-12-24,lb25_single,-0.027089224602790285,-0.027089224602790285,0.0,0.0,0.0,0.399606,0.399606,0.399606,0.006744282744813103,1.269590584612237
2010-12-27,lb25_single,-0.03521585245572534,-0.034250102558283646,0.0,0.001,1.0,cash,0.399606,cash,,1.2248808699053544
2010-12-28,lb25_single,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.225029264186245
2010-12-29,lb25_single,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.2251776764450983
2010-12-30,lb25_single,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.2253261066840924
2010-12-31,lb25_single,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.2254745549054056
2011-01-04,lb25_single,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.2256230211112162
2011-01-05,lb25_single,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.2257715053037035
2011-01-06,lb25_single,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.225920007485046
2011-01-07,lb25_single,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.2260685276574235
2011-01-10,lb25_single,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.2262170658230154
2011-01-11,lb25_single,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.2263656219840016
2011-01-12,lb25_single,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.2265141961425623
2011-01-13,lb25_single,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.2266627883008778
2011-01-14,lb25_single,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.226811398461129
2011-01-17,lb25_single,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.2269600266254967
2011-01-18,lb25_single,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.2271086727961622
2011-01-19,lb25_single,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.2272573369753068
2011-01-20,lb25_single,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.2274060191651122
2011-01-21,lb25_single,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.2275547193677605
2011-01-24,lb25_single,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.2277034375854339
2011-01-25,lb25_single,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.227852173820315
2011-01-26,lb25_single,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.2280009280745865
2011-01-27,lb25_single,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.2281497003504314
2011-01-28,lb25_single,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.228298490650033
2011-01-31,lb25_single,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.228447298975575
2011-02-01,lb25_single,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,1.2285961253292412
2011-02-09,lb25_single,-0.0008789711797676514,0.0,0.0001211499702025165,0.001,1.0,1.H20955,cash,1.H20955,3.1254694733259053e-06,1.2275162247435025
2011-02-10,lb25_single,0.012870066332956398,0.012870066332956398,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,0.003297772063906232,1.2433144399807317
2011-02-11,lb25_single,0.006636627847365073,0.006636627847365073,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,0.027963417064972178,1.2515658552161388
2011-02-14,lb25_single,0.023136170614674212,0.023136170614674212,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,0.14019836012917758,1.2805222963779201
2011-02-15,lb25_single,-0.003366698644270194,-0.003366698644270194,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,0.3189059738184663,1.2762111636987468
2011-02-16,lb25_single,0.007137538366538854,0.007137538366538854,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,0.57962568270433,1.2853201698434518
2011-02-17,lb25_single,0.001873624986475253,0.001873624986475253,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,0.8816502428566468,1.2877283778292912
2011-02-18,lb25_single,-0.008373358244281981,-0.006386130505292575,0.0,0.002,2.0,1.H00852,1.H20955,1.H00852,1.3963660768330077,1.2769457668003985
2011-02-21,lb25_single,0.020579471104761993,0.020579471104761993,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,2.4158142091027743,1.3032246353106154
2011-02-22,lb25_single,-0.02585049611502921,-0.02585049611502921,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,2.9130515049283248,1.269535631938508
2011-02-23,lb25_single,0.013218886075372582,0.013218886075372582,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,3.5210529352048194,1.2863174788257292
2011-02-24,lb25_single,0.006626250969489655,0.006626250969489655,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,3.9925997340772956,1.2948409412668698
2011-02-25,lb25_single,0.0017401079053009916,0.0017401079053009916,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,4.1154205981428404,1.2970941042248756
2011-02-28,lb25_single,0.01291388144718697,0.01291388144718697,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,4.242551700129185,1.3138446237126808
2011-03-01,lb25_single,0.004864189696061505,0.004864189696061505,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,4.257559599356187,1.3202354131935699
2011-03-02,lb25_single,-0.002040663598978476,-0.002040663598978476,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,3.9778099256459325,1.3175412568437834
2011-03-03,lb25_single,-0.017865798007473344,-0.017865798007473344,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,2.9859947039709076,1.2940023308825
2011-03-04,lb25_single,0.01210112202616509,0.01210112202616509,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,2.418959895403352,1.3096612109906511
2011-03-07,lb25_single,0.01119466836438976,0.01119466836438976,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,2.0838059964437323,1.3243224339173965
2011-03-08,lb25_single,0.006650811471785589,0.006650811471785589,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,1.85709865516337,1.3331302527532374
2011-03-09,lb25_single,0.0037707063476568603,0.0037707063476568603,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,1.6891672476203425,1.3381570954595474
2011-03-10,lb25_single,-0.005982373428321197,-0.005982373428321197,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,1.4320697156052147,1.3301517400087508
2011-03-11,lb25_single,-0.00120838587184946,-0.00120838587184946,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,1.1857996252646188,1.3285444034387082
2011-03-14,lb25_single,0.01025377782695358,0.01025377782695358,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,1.0953501442691456,1.3421670025848114
2011-03-15,lb25_single,-0.009359704970895666,-0.009359704970895666,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,0.8898252313615975,1.329604715418946
2011-03-16,lb25_single,0.013051224379201365,0.013051224379201365,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,0.854546389017755,1.346957684895523
2011-03-17,lb25_single,-0.01904105912872356,-0.01904105912872356,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,0.5886152507121618,1.3213101839735386
2011-03-18,lb25_single,0.007528629034464496,0.007528629034464496,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,0.46829088982914985,1.3312578381881355
2011-03-21,lb25_single,-0.005236815190927446,-0.005236815190927446,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,0.3179801653883469,1.3242862869180707
2011-03-22,lb25_single,3.6393942590695616e-06,3.6393942590695616e-06,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,0.2058265018573633,1.3242911065179808
2011-03-23,lb25_single,0.010841716040935978,0.010841716040935978,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,0.18809896756503441,1.3386486946503857
2011-03-24,lb25_single,0.004684051542568568,0.004684051542568568,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,0.19169408181128253,1.3449189941335202
2011-03-25,lb25_single,0.005337714834511065,0.005337714834511065,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,0.21339859484113885,1.3520977881997225
2011-03-28,lb25_single,-0.0016307747695082364,-0.0016307747695082364,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,0.22218036318276096,1.3498928212408186
2011-03-29,lb25_single,-0.01618800074263438,-0.01618800074263438,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,0.114764511637073,1.3280407552480953
2011-03-30,lb25_single,-0.010679756849936495,-0.008697151152241012,0.0,0.002,2.0,1.H00016,1.H00852,1.H00016,0.02637073698935344,1.3138576028952396
2011-03-31,lb25_single,-0.008418541386871148,-0.008418541386871148,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,0.026101865211563765,1.3027968382888107
2011-04-01,lb25_single,0.02049373634219709,0.02049373634219709,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,0.06716729463891322,1.3294960132001494
2011-04-06,lb25_single,0.02319457577672157,0.02319457577672157,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,0.1917130280518945,1.3603331092231694
2011-04-07,lb25_single,-0.0006299186493219366,-0.0006299186493219366,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,0.3701321462166252,1.3594762100283797
2011-04-08,lb25_single,0.005017644692700607,0.005017644692700607,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,0.6173570559896832,1.3662975786184814
2011-04-11,lb25_single,-0.004278776525732608,-0.004278776525732608,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,0.8641853160613309,1.3604514966119234
