date,holding,holding_fraction,is_signal,target,asset_component,cash_component,trade_cost,pending_entry_target,pending_entry_since,pending_entry_days,scale_raw,base_weight,weight,realized_vol,base_trade_cost,effective_turnover,scale_tc,return,nav,base_holding,base_fraction,effective_holding,effective_fraction,active_score_overlay,overlay_on,overlay_triggered,overlay_recovered,trade_id,score_peak_overlay,score_decay_ratio_overlay,waiting_for_new_peak,pre_suba_overheat_holding,pre_suba_overheat_fraction,suba_same_side_overheat_bias,suba_same_side_overheat_bias_mom,suba_same_side_overheat_signal,suba_same_side_overheat_on,suba_same_side_overheat_triggered,suba_same_side_overheat_recovered,suba_volume_rule_on,suba_volume_rule_scale,suba_volume_rule_name,suba_volume_zz2000_amount,suba_volume_zz2000_streak,suba_volume_zz2000_signal,suba_volume_cyb_amount,suba_volume_cyb_streak,suba_volume_cyb_signal,suba_volume_combined_signal,suba_volume_severe_ratio_value,suba_volume_severe_ratio_ma_value,suba_volume_severe_ratio_streak,suba_volume_severe_ratio_signal,suba_volume_old_combined_signal,suba_volume_combined_scale,suba_volume_clear_signal,suba_volume_clear_ratio_rule,suba_volume_clear_ratio_enabled,suba_volume_clear_ratio_unavailable,suba_volume_clear_ratio_numerator_source,suba_volume_clear_ratio_denominator_source,suba_volume_combined_unresolved,suba_volume_zz2000_source,suba_volume_cyb_source,suba_volume_partial_unavailable,suba_volume_unresolved
2010-09-29,cash,0.0,False,,0.0,0.0001211499702025165,0.0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0001211499702025165,1.0001211499702025,cash,0.0,cash,0.0,,False,False,False,1,,,False,cash,0.0,,,False,False,False,False,True,0.5,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,2805263872.0,7.0,True,True,,,,False,True,0.5,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2010-10-21,1.H00016,1.0,False,,-0.017487511738571215,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,-0.017487511738571215,1.0203496048000256,1.H00016,1.0,1.H00016,1.0,117.04911236012963,False,False,False,2,117.04911236012963,1.0,False,1.H00016,1.0,0.13738053414792395,117.04911236012963,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,4853646848.0,1.0,False,False,,,,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2010-10-22,1.H00016,1.0,False,,-0.006321132824108622,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,-0.006321132824108622,1.0138998394210579,1.H00016,1.0,1.H00016,1.0,123.29276803990976,False,False,False,2,123.29276803990976,1.0,False,1.H00016,1.0,0.1271046207135098,123.29276803990976,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,5596426240.0,0.0,False,False,,,,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2010-10-25,1.H00016,1.0,False,,0.028411846487115477,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,0.028411846487115477,1.042706606012,1.H00016,1.0,1.H00016,1.0,129.41392577815267,False,False,False,2,129.41392577815267,1.0,False,1.H00016,1.0,0.1553983245962991,129.41392577815267,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,6717409792.0,0.0,False,False,,,,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2010-10-26,1.H00016,1.0,False,,-0.009694964277573881,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,-0.009694964277573881,1.0325976027147235,1.H00016,1.0,1.H00016,1.0,125.7931577765866,False,False,False,2,129.41392577815267,0.9720218053830392,False,1.H00016,1.0,0.14092748831827784,125.7931577765866,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,5899693568.0,0.0,False,False,,,,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2010-10-27,1.H00016,1.0,False,,-0.02061152006984246,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,-0.02061152006984246,1.0113141965022978,1.H00016,1.0,1.H00016,1.0,115.3628298563323,False,False,False,2,129.41392577815267,0.8914251628073828,False,1.H00016,1.0,0.11477078860679968,115.3628298563323,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,5627187712.0,1.0,False,False,,,,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2010-10-28,1.H00016,1.0,False,,-0.0005105327774199697,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,-0.0005105327774199697,1.0107978874567132,1.H00016,1.0,1.H00016,1.0,102.71248586161568,False,False,False,2,129.41392577815267,0.7936741370298136,False,1.H00016,1.0,0.11164488291845598,102.71248586161568,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,5363520512.0,2.0,False,False,,,,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2010-10-29,1.H00016,1.0,False,,-0.015623796493361652,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,-0.015623796493361652,0.9950053869671696,1.H00016,1.0,1.H00016,1.0,84.72044655549766,False,False,False,2,129.41392577815267,0.6546470640318056,False,1.H00016,1.0,0.09194370680579311,84.72044655549766,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,7678784000.0,0.0,False,False,,,,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2010-11-01,1.H00016,1.0,False,,0.02237450632358806,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,0.02237450632358806,1.0172681412898708,1.H00016,1.0,1.H00016,1.0,71.04601994913207,False,False,False,2,129.41392577815267,0.5489828047633949,False,1.H00016,1.0,0.11398629703010599,71.04601994913207,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,9836596224.0,0.0,False,False,,,,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2010-11-02,0.399606,1.0,True,0.399606,-0.0030251274903928538,0.0,0.002,,,0,,1.0,1.0,,0.002,2.0,0.0,-0.005019077235412062,1.0121623939196127,0.399606,1.0,0.399606,1.0,75.92448915226541,False,False,False,3,75.92448915226541,1.0,False,0.399606,1.0,0.07637548479751,75.92448915226541,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,8659221504.0,0.0,False,False,,,,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2010-11-03,0.399606,1.0,False,,-0.03211090153957641,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,-0.03211090153957641,0.979660946946398,0.399606,1.0,0.399606,1.0,69.26551173570691,False,False,False,3,75.92448915226541,0.9122947353230916,False,0.399606,1.0,0.0405556769024229,69.26551173570691,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,5454222848.0,1.0,False,False,,,,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2010-11-04,0.399606,1.0,False,,0.016424916723464245,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,0.016424916723464245,0.9957517964172228,0.399606,1.0,0.399606,1.0,66.01257593572292,False,False,False,3,75.92448915226541,0.8694503798811962,False,0.399606,1.0,0.05652575432448437,66.01257593572292,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,4549208576.0,2.0,False,False,,,,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2010-11-05,0.399606,0.5,True,0.399606,0.013713379044596907,0.0,0.0005,,,0,,0.5,0.5,,0.0,0.5,0.0,0.01320652235507458,1.0089022147767126,0.399606,1.0,0.399606,0.5,67.99769083657654,False,False,False,3,75.92448915226541,0.8955962904170248,False,0.399606,1.0,0.06929201685485964,67.99769083657654,True,False,False,False,True,0.5,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,4795822080.0,3.0,True,True,,,,False,True,0.5,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2010-11-08,0.399606,0.5,False,,0.01624368792740427,6.057498510125825e-05,0.0,,,0,,0.5,0.5,,0.0,0.0,0.0,0.01630426291250542,1.0253516217394412,0.399606,1.0,0.399606,0.5,69.93557833868095,False,False,False,3,75.92448915226541,0.9211201697837731,False,0.399606,1.0,0.10166446060730161,69.93557833868095,True,False,False,False,True,0.5,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,6235219968.0,4.0,True,True,,,,False,True,0.5,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2010-11-09,0.399606,1.0,True,0.399606,0.0038801310220986096,6.057498510125825e-05,0.0005,,,0,,1.0,1.0,,0.0,0.5,0.0,0.003438735654196279,1.0288775349192045,0.399606,1.0,0.399606,1.0,70.8547219677407,False,False,False,3,75.92448915226541,0.9332261930092494,False,0.399606,1.0,0.10785319158820772,70.8547219677407,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,6746547712.0,0.0,False,False,,,,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2010-11-10,0.399606,1.0,False,,0.023244777536017835,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,0.023244777536017835,1.0527935643302078,0.399606,1.0,0.399606,1.0,75.91639293884255,False,False,False,3,75.92448915226541,0.9998933649272684,False,0.399606,1.0,0.1311644413590629,75.91639293884255,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,7916958720.0,0.0,False,False,,,,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2010-11-11,0.399606,1.0,False,,-0.0077618418404402645,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,-0.0077618418404402645,1.0446219471932434,0.399606,1.0,0.399606,1.0,77.16199807844147,False,False,False,3,77.16199807844147,1.0,False,0.399606,1.0,0.1205235632102506,77.16199807844147,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,7972459520.0,0.0,False,False,,,,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2010-11-12,0.399606,1.0,False,,-0.044563012611341546,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,-0.044563012611341546,0.9980704461863867,0.399606,1.0,0.399606,1.0,65.7816738562887,False,False,False,3,77.16199807844147,0.8525138733371869,False,0.399606,1.0,0.06903108604290642,65.7816738562887,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,8050112512.0,0.0,False,False,,,,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2010-11-15,0.399606,1.0,False,,0.06126254188319802,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,0.06126254188319802,1.0592147786982624,0.399606,1.0,0.399606,1.0,55.43983918492529,False,False,False,3,77.16199807844147,0.7184863088766333,False,0.399606,1.0,0.13183790844182686,55.43983918492529,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,7721729536.0,0.0,False,False,,,,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2010-11-16,0.399606,1.0,False,,-0.01947396802755419,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,-0.01947396802755419,1.0385876639635796,0.399606,1.0,0.399606,1.0,52.498714817030866,False,False,False,3,77.16199807844147,0.6803700801482828,False,0.399606,1.0,0.10734906125560117,52.498714817030866,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,10386977792.0,0.0,False,False,,,,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2010-11-17,0.399606,1.0,False,,-0.03625316006564061,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,-0.03625316006564061,1.000935579139708,0.399606,1.0,0.399606,1.0,44.4018753073662,False,False,False,3,77.16199807844147,0.5754370857818906,False,0.399606,1.0,0.0658361744164524,44.4018753073662,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,7106503680.0,1.0,False,False,,,,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2010-11-18,0.399606,1.0,False,,0.016116265370738514,0.0,0.0,,,0,,1.0,1.0,,0.0,0.0,0.0,0.016116265370738514,1.0170669225521374,0.399606,1.0,0.399606,1.0,34.17848497443974,False,False,False,3,77.16199807844147,0.4429445300223372,False,0.399606,1.0,0.08172450396015352,34.17848497443974,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,5219806720.0,2.0,False,False,,,,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2010-11-19,cash,0.0,True,cash,0.04563447132673293,0.0,0.001,,,0,,0.0,0.0,,0.001,1.0,0.0,0.044588836855406155,1.0624167536328446,0.399606,1.0,cash,0.0,32.689182574446015,True,True,False,3,77.16199807844147,0.4236435471929432,False,cash,0.0,,,False,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,8111277568.0,0.0,False,False,,,,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2010-11-22,cash,0.0,False,,0.0,0.0001211499702025165,0.0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0001211499702025165,1.06254546539089,0.399606,1.0,cash,0.0,36.83253859254655,True,False,False,3,77.16199807844147,0.4773403943623034,False,cash,0.0,,,False,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,10608553984.0,0.0,False,False,,,,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2010-11-23,cash,0.0,False,,0.0,0.0001211499702025165,0.0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0001211499702025165,1.0626741927423609,0.399606,1.0,cash,0.0,39.73226776748806,True,False,False,3,77.16199807844147,0.5149201518485429,False,cash,0.0,,,False,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,7681751552.0,1.0,False,False,,,,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2010-11-24,cash,0.0,False,,0.0,0.0001211499702025165,0.0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0001211499702025165,1.0628029356891466,0.399606,1.0,cash,0.0,42.33474365996612,True,False,False,3,77.16199807844147,0.5486475818955517,False,cash,0.0,,,False,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,7594378752.0,2.0,False,False,,,,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2010-11-25,cash,0.0,False,,0.0,0.0001211499702025165,0.0,,,0,,0.0,0.0,,0.0,0.0,0.0,0.0001211499702025165,1.0629316942331366,0.399606,1.0,cash,0.0,39.958031607443104,True,False,False,3,77.16199807844147,0.5178459941747815,False,cash,0.0,,,False,False,False,False,True,0.5,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA10x3; scale=0.50; clear if ZZ2000/SZ50 amount ratio<MA30x15,,,,7526842880.0,3.0,True,True,,,,False,True,0.5,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
